STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,17/04/2024,0,",,E",,,,,12.5,",,E",4.1,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,18/04/2024,0.6,",,E",,,,,14.4,",,E",4.7,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,19/04/2024,0.6,",,E",,,,,11.5,",,E",8.2,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,20/04/2024,0,",,E",,,,,11.8,",,E",3.9,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,21/04/2024,0,",,E",,,,,11.9,",,E",4.2,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,22/04/2024,0,",,E",,,,,11.1,",,E",3.3,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,23/04/2024,0,",,E",,,,,11.1,",,E",3.2,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,24/04/2024,1.2,",,E",,,,,12.3,",,E",3.2,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,25/04/2024,2.2,",,E",,,,,12.3,",,E",3.4,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,26/04/2024,4.4,",,E",,,,,13,",,E",5.6,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,27/04/2024,21.3,",,E",,,,,12.1,",,E",7.9,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,28/04/2024,0.3,",,E",,,,,14,",,E",9.8,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,29/04/2024,0,",,E",,,,,14.4,",,E",7.7,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,30/04/2024,0.3,",,E",,,,,17.1,",,E",9.8,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,01/05/2024,0,",,E",,,,,14.9,",,E",11.2,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,02/05/2024,0.8,",,E",,,,,,,11.8,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,03/05/2024,0,",,E",,,,,14,",,E",9.4,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,04/05/2024,0,",,E",,,,,13.8,",,E",7.8,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,05/05/2024,9.8,",,E",,,,,15.9,",,E",7.6,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,06/05/2024,6.9,",,E",,,,,19,",,E",10.6,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,07/05/2024,0.1,",,E",,,,,14.9,",,E",10,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,08/05/2024,0,",,E",,,,,18,",,E",10.9,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,09/05/2024,0,",,E",,,,,20,",,E",7.6,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,10/05/2024,0,",,E",,,,,23.2,",,E",10.8,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,11/05/2024,0,",,E",,,,,21,",,E",10.9,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,12/05/2024,0,",,E",,,,,16.2,",,E",15.4,",I,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,13/05/2024,5.9,",,E",,,,,14.3,",I,E",11.4,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,14/05/2024,0.5,",,E",,,,,17.4,",,E",12.4,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,15/05/2024,11.5,",,E",,,,,15.7,",,E",12.4,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,16/05/2024,5.9,",,E",,,,,16.6,",,E",12.2,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,17/05/2024,0.2,",,E",,,,,16.9,",,E",10,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,18/05/2024,0,",,E",,,,,17.3,",,E",11.9,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,19/05/2024,0,",,E",,,,,19.3,",,E",10.3,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,20/05/2024,0.3,",,E",,,,,14.8,",,E",10.5,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,21/05/2024,0.6,",,E",,,,,16.1,",,E",11.3,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,22/05/2024,0,",,E",,,,,16.4,",,E",11.5,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,23/05/2024,0,",,E",,,,,16.9,",,E",12.9,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,24/05/2024,0,",,E",,,,,16.9,",,E",11.8,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,25/05/2024,5,",,E",,,,,16.7,",,E",,
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,26/05/2024,0,",,E",,,,,15.9,",,E",,
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,27/05/2024,2.5,",,E",,,,,15.7,",,E",12.4,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,28/05/2024,3.7,",,E",,,,,16.8,",,E",12.2,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,29/05/2024,0,",,E",,,,,17.9,",,E",12.9,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,30/05/2024,9,",,E",,,,,15,",,E",11.5,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,31/05/2024,0.6,",,E",,,,,17.3,",,E",10.9,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,01/06/2024,0,",,E",,,,,18.1,",,E",10.3,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,02/06/2024,0,",,E",,,,,17.4,",,E",10.8,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,03/06/2024,0,",,E",,,,,16.6,",,E",10.4,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,04/06/2024,0,",,E",,,,,16.4,",,E",13.4,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,05/06/2024,0,",,E",,,,,17.4,",,E",9.8,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,06/06/2024,0,",,E",,,,,16.8,",,E",9.4,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,07/06/2024,0,",,E",,,,,17.5,",,E",9.3,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,08/06/2024,0,",,E",,,,,18.2,",,E",10.8,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,09/06/2024,1.5,",,E",,,,,15.4,",,E",9.6,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,10/06/2024,0,",,E",,,,,16.5,",,E",11.7,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,11/06/2024,0.1,",,E",,,,,15,",,E",8.7,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,12/06/2024,0,",,E",,,,,15.7,",,E",9.2,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,13/06/2024,0.9,",,E",,,,,16.6,",,E",8.1,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,14/06/2024,5.1,",,E",,,,,16.2,",,E",11.7,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,15/06/2024,0.3,",,E",,,,,16.9,",,E",10.4,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,16/06/2024,0,",,E",,,,,17.6,",,E",13,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,17/06/2024,0,",,E",,,,,19.8,",,E",12.2,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,18/06/2024,0,",,E",,,,,19.5,",,E",12.4,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,19/06/2024,0,",,E",,,,,21.5,",,E",11.9,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,20/06/2024,0,",,E",,,,,19.6,",,E",10,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,21/06/2024,0.5,",,E",,,,,19.5,",,E",11.5,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,22/06/2024,0,",,E",,,,,19,",,E",13.1,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,23/06/2024,0,",,E",,,,,24.8,",,E",11.5,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,24/06/2024,0,",,E",,,,,26.3,",,E",13.5,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,25/06/2024,0,",,E",,,,,24.8,",,E",15.6,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,26/06/2024,0,",,E",,,,,20.2,",,E",16.7,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,27/06/2024,0,",,E",,,,,18.8,",,E",15.9,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,28/06/2024,0,",,E",,,,,20.2,",,E",11.4,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,29/06/2024,0,",,E",,,,,20.9,",,E",12.2,",,E"
UKE00105921,"HASTINGS, UK",50.855,0.5717,45,30/06/2024,0.9,",,E",,,,,,,14.4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,01/01/2024,,,,,,,12.6,",,E",5.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,02/01/2024,,,,,,,11.5,",,E",6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,03/01/2024,,,,,,,7.5,",,E",8.2,",I,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,04/01/2024,,,,,,,7,",,E",4.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,05/01/2024,,,,,,,6.4,",,E",3.6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,06/01/2024,,,,,,,5,",,E",3.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,07/01/2024,,,,,,,3.5,",,E",0.8,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,08/01/2024,,,,,,,3.8,",,E",0.6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,09/01/2024,,,,,,,4.7,",,E",0.6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,10/01/2024,,,,,,,4.7,",,E",-2.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,11/01/2024,,,,,,,4.8,",,E",-2.6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,12/01/2024,,,,,,,2.6,",,E",-2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,13/01/2024,,,,,,,6.8,",,E",0.2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,14/01/2024,,,,,,,3.1,",,E",-0.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,15/01/2024,,,,,,,4.9,",,E",-2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,16/01/2024,,,,,,,2.1,",,E",-6.2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,17/01/2024,,,,,,,2.4,",,E",-5.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,18/01/2024,,,,,,,5.8,",,E",-7.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,19/01/2024,,,,,,,9.6,",,E",-6.6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,20/01/2024,,,,,,,12.2,",,E",-4.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,21/01/2024,,,,,,,10.4,",,E",2.8,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,22/01/2024,,,,,,,12.6,",,E",7.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,23/01/2024,,,,,,,11.9,",,E",3.4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,24/01/2024,,,,,,,12,",,E",7.8,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,25/01/2024,,,,,,,9.3,",,E",2.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,26/01/2024,,,,,,,8.3,",,E",5.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,27/01/2024,,,,,,,11.7,",,E",-2.4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,28/01/2024,,,,,,,11.6,",,E",0,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,29/01/2024,,,,,,,8,",,E",4.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,30/01/2024,,,,,,,10.9,",,E",6.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,31/01/2024,,,,,,,9.8,",,E",5.2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,01/02/2024,,,,,,,12.9,",,E",0.2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,02/02/2024,,,,,,,12.3,",,E",0.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,03/02/2024,,,,,,,12.1,",,E",8.2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,04/02/2024,,,,,,,11.3,",,E",10.2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,05/02/2024,,,,,,,13.3,",,E",8.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,06/02/2024,,,,,,,5.8,",I,E",8.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,07/02/2024,,,,,,,11.6,",,E",4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,08/02/2024,,,,,,,11.5,",,E",3.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,09/02/2024,,,,,,,11.3,",,E",5.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,10/02/2024,,,,,,,11.2,",,E",6.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,11/02/2024,,,,,,,9.8,",,E",4.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,12/02/2024,,,,,,,11.5,",,E",0.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,13/02/2024,,,,,,,12.8,",,E",0.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,14/02/2024,,,,,,,15.8,",,E",6.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,15/02/2024,,,,,,,13,",,E",10.6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,16/02/2024,,,,,,,11.8,",,E",7.8,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,17/02/2024,,,,,,,15.7,",,E",4.8,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,18/02/2024,,,,,,,12.9,",,E",9.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,19/02/2024,,,,,,,10.9,",,E",6.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,20/02/2024,,,,,,,11.5,",,E",3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,21/02/2024,,,,,,,11.1,",,E",7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,22/02/2024,,,,,,,9.3,",,E",8.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,23/02/2024,,,,,,,7.7,",,E",2.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,24/02/2024,,,,,,,7,",,E",-1.8,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,25/02/2024,,,,,,,9.1,",,E",-2.8,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,26/02/2024,,,,,,,8.7,",,E",1.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,27/02/2024,,,,,,,10.4,",,E",-1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,28/02/2024,,,,,,,10.1,",,E",2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,29/02/2024,,,,,,,8.9,",,E",8.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,01/03/2024,,,,,,,8.1,",,E",0.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,02/03/2024,,,,,,,10.2,",,E",1.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,03/03/2024,,,,,,,10.5,",,E",-2.8,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,04/03/2024,,,,,,,10.7,",,E",-2.2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,05/03/2024,,,,,,,11.7,",,E",2.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,06/03/2024,,,,,,,11.2,",,E",-0.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,07/03/2024,,,,,,,11.6,",,E",-0.4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,08/03/2024,,,,,,,12.6,",,E",2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,09/03/2024,,,,,,,10.6,",,E",5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,10/03/2024,,,,,,,9.1,",,E",6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,11/03/2024,,,,,,,13.9,",,E",6.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,12/03/2024,,,,,,,12.4,",,E",4.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,13/03/2024,,,,,,,16,",,E",9.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,14/03/2024,,,,,,,14.8,",,E",5.4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,15/03/2024,,,,,,,12,",,E",10,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,16/03/2024,,,,,,,16.2,",,E",4.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,17/03/2024,,,,,,,13.3,",,E",8.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,18/03/2024,,,,,,,11,",,E",6.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,19/03/2024,,,,,,,16.9,",,E",9.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,20/03/2024,,,,,,,16,",,E",8.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,21/03/2024,,,,,,,11.1,",,E",5.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,22/03/2024,,,,,,,9.9,",,E",8.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,23/03/2024,,,,,,,12.9,",,E",2.8,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,24/03/2024,,,,,,,11.5,",,E",3.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,25/03/2024,,,,,,,13,",,E",2.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,26/03/2024,,,,,,,9.3,",,E",6.8,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,27/03/2024,,,,,,,9.9,",,E",3.2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,28/03/2024,,,,,,,13.3,",,E",2.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,29/03/2024,,,,,,,14.4,",,E",5.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,30/03/2024,,,,,,,14.5,",,E",1.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,31/03/2024,,,,,,,14.3,",,E",1.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,01/04/2024,,,,,,,13.8,",,E",3.4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,02/04/2024,,,,,,,12.9,",,E",7.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,03/04/2024,,,,,,,15,",,E",9.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,04/04/2024,,,,,,,16.4,",,E",8.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,05/04/2024,,,,,,,17.2,",,E",10.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,06/04/2024,,,,,,,15.2,",,E",11.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,07/04/2024,,,,,,,17.4,",,E",10.6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,08/04/2024,,,,,,,13,",,E",6.8,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,09/04/2024,,,,,,,13.3,",,E",6.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,10/04/2024,,,,,,,17.3,",,E",3.4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,11/04/2024,,,,,,,18.2,",,E",9.4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,12/04/2024,,,,,,,17.8,",,E",8.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,13/04/2024,,,,,,,13.3,",,E",11,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,14/04/2024,,,,,,,12.4,",,E",6.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,15/04/2024,,,,,,,14.2,",,E",4.4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,16/04/2024,,,,,,,12,",,E",5.6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,17/04/2024,,,,,,,13.5,",,E",1.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,18/04/2024,,,,,,,15.5,",,E",2.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,19/04/2024,,,,,,,11.7,",,E",6.8,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,20/04/2024,,,,,,,11.5,",,E",1.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,21/04/2024,,,,,,,8.6,",,E",0.9,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,22/04/2024,,,,,,,11.6,",,E",1.6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,23/04/2024,,,,,,,10.3,",,E",5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,24/04/2024,,,,,,,11.9,",,E",2.4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,25/04/2024,,,,,,,11.6,",,E",0.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,26/04/2024,,,,,,,11.5,",,E",3.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,27/04/2024,,,,,,,12.8,",,E",5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,28/04/2024,,,,,,,14.3,",,E",5.6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,29/04/2024,,,,,,,18.1,",,E",2.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,30/04/2024,,,,,,,17.3,",,E",3.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,01/05/2024,,,,,,,14.7,",,E",8.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,02/05/2024,,,,,,,14.7,",,E",10.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,03/05/2024,,,,,,,16.8,",,E",8.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,04/05/2024,,,,,,,15.7,",,E",7.2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,05/05/2024,,,,,,,15.3,",,E",2.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,06/05/2024,,,,,,,20.1,",,E",7.4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,07/05/2024,,,,,,,21.5,",,E",7.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,08/05/2024,,,,,,,22.3,",,E",5.5,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,09/05/2024,,,,,,,23.8,",,E",6.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,10/05/2024,,,,,,,23,",,E",6.6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,11/05/2024,,,,,,,25.4,",,E",7.3,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,12/05/2024,,,,,,,16.3,",,E",8.6,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,13/05/2024,,,,,,,17.1,",,E",11.2,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,14/05/2024,,,,,,,18.3,",,E",12.1,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,15/05/2024,,,,,,,18.3,",,E",10.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,16/05/2024,,,,,,,20.5,",,E",6.7,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,17/05/2024,,,,,,,18.1,",,E",8.4,",,E"
UKE00105927,"ALICE HOLT LODGE, UK",51.1767,0.8481,115,18/05/2024,,,,,,,22.4,",,E",10.1,",,E"
